Category	Term	Function	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0051301	cell division	34	3.37972167	0.043440595	"Q6DF94, E7F6T8, Q810L3, Q8CGS4, Q7ZYP6, D3YXG0, D2I1E3, Q5RE52, Q5R481, Q9CU62, Q9YHY6, Q6ZPT1, O75410, Q8CJF7, A2BGR3, Q801E2, Q5XLR4, D2HBJ8, Q08AY6, Q6NRC9, O61577, Q9UNS1, P24941, A3KMW7, A1A5G0, Q9EQW7, Q8AYG3, O60216, Q90XC2, Q9NRZ9, Q8WVM7, Q9UPV0, Q96AY4, P50748"	896	385	14229	1.402440863	1	0.864643694	55.19466811
GOTERM_BP_DIRECT	GO:0033365	protein localization to organelle	4	0.397614314	0.044153433	"Q8CJ40, Q9NXG0, Q5TZA2, Q01484"	896	13	14229	4.886332418	1	0.865254098	55.79442301
GOTERM_BP_DIRECT	GO:0035024	negative regulation of Rho protein signal transduction	4	0.397614314	0.044153433	"B0FYY4, A7E300, Q6GPF3, Q8C8N2"	896	13	14229	4.886332418	1	0.865254098	55.79442301
GOTERM_BP_DIRECT	GO:0010763	positive regulation of fibroblast migration	4	0.397614314	0.044153433	"O55043, Q9ES28, Q62371, Q14155"	896	13	14229	4.886332418	1	0.865254098	55.79442301
GOTERM_BP_DIRECT	GO:0030220	platelet formation	4	0.397614314	0.044153433	"P12814, Q90687, A4UTP7, Q3B7N2"	896	13	14229	4.886332418	1	0.865254098	55.79442301
GOTERM_BP_DIRECT	GO:0008380	RNA splicing	18	1.789264414	0.045003583	"Q6P4T2, Q4WT34, Q8VE80, Q29RZ2, Q8R003, Q5CZI8, Q5E9Z8, O57683, Q5R5X0, Q91VN6, F2Z3T4, Q6Q2B2, Q7SXM7, Q7KZ85, Q6P2Q9, Q5RKH1, Q4FZQ6, O35286"	896	173	14229	1.652314719	1	0.866689311	56.49979133
GOTERM_BP_DIRECT	GO:0006611	protein export from nucleus	5	0.497017893	0.045938747	"Q7RTN6, Q80U96, A8VU90, Q5ZLT0, Q3UUJ4"	896	22	14229	3.609222808	1	0.868580799	57.26340974
GOTERM_BP_DIRECT	GO:0010976	positive regulation of neuron projection development	9	0.894632207	0.046480145	"G3V9H8, Q13905, A2AKX3, Q3UHC7, P42346, O15031, O88382, P11532, Q9CQV4"	896	64	14229	2.233206613	1	0.868101521	57.69968851
GOTERM_BP_DIRECT	GO:0008104	protein localization	8	0.795228628	0.047059709	"Q86DA5, Q8CJ40, Q8VI56, Q3V3N7, P29503, Q5TZA2, Q9W4E2, Q9VEN1"	896	53	14229	2.397068733	1	0.867857698	58.1620579
GOTERM_BP_DIRECT	GO:0048013	ephrin receptor signaling pathway	6	0.596421471	0.04772238	"Q90687, Q15811, P52735, P61158, Q14155, P09324"	896	32	14229	2.977608817	1	0.868099689	58.68487844
GOTERM_BP_DIRECT	GO:0042127	regulation of cell proliferation	14	1.391650099	0.04804032	"Q6DIR5, Q96EB6, Q9NPF2, P10688, P42669, Q9UNS1, P09324, Q923W9, P42680, Q9CR14, O42101, P15066, O95407, P42566"	896	124	14229	1.79296875	1	0.866373453	58.93352321
GOTERM_BP_DIRECT	GO:0042493	response to drug	18	1.789264414	0.049243404	"Q80U96, O35435, P14925, Q8R040, P43006, P04937, P97412, G3V9H8, Q5SUR0, P00491, Q13535, Q8CG09, P27641, P08183, P97679, O15439, P15066, Q07157"	896	175	14229	1.633431122	1	0.869658143	59.86165926
GOTERM_BP_DIRECT	GO:0060271	cilium morphogenesis	15	1.491053678	0.049449873	"U3JAG9, P21333, Q3V3N7, P21783, Q9R0L6, Q8VD72, Q4R9E0, Q8CE72, Q9UPV0, Q5R481, A2A870, P61158, Q8TE73, Q6NUS6, Q8BMD2"	896	137	14229	1.738749674	1	0.867360831	60.01893659
GOTERM_BP_DIRECT	GO:0001921	positive regulation of receptor recycling	3	0.298210736	0.050037408	"Q4LDD4, Q4PZA2, P42566"	896	6	14229	7.940290179	1	0.86719435	60.46331069
GOTERM_BP_DIRECT	GO:0036302	atrioventricular canal development	3	0.298210736	0.050037408	"Q1HE26, Q13485, Q90687"	896	6	14229	7.940290179	1	0.86719435	60.46331069
GOTERM_BP_DIRECT	GO:0060124	positive regulation of growth hormone secretion	3	0.298210736	0.050037408	"O55043, Q9ES28, Q14155"	896	6	14229	7.940290179	1	0.86719435	60.46331069
GOTERM_BP_DIRECT	GO:0038180	nerve growth factor signaling pathway	3	0.298210736	0.050037408	"Q13905, O88382, Q7T163"	896	6	14229	7.940290179	1	0.86719435	60.46331069
GOTERM_BP_DIRECT	GO:0030241	skeletal muscle myosin thick filament assembly	3	0.298210736	0.050037408	"P10587, A2ASS6, Q8WZ42"	896	6	14229	7.940290179	1	0.86719435	60.46331069
GOTERM_BP_DIRECT	GO:0070294	renal sodium ion absorption	3	0.298210736	0.050037408	"E7F6F9, E0CZ16, F1LZ52"	896	6	14229	7.940290179	1	0.86719435	60.46331069
GOTERM_BP_DIRECT	GO:0048644	muscle organ morphogenesis	3	0.298210736	0.050037408	"Q8BM75, P19351, E2R9X2"	896	6	14229	7.940290179	1	0.86719435	60.46331069
GOTERM_BP_DIRECT	GO:0046487	glyoxylate metabolic process	3	0.298210736	0.050037408	"Q9BYV1, Q9UBQ7, P48728"	896	6	14229	7.940290179	1	0.86719435	60.46331069
GOTERM_BP_DIRECT	GO:0070588	calcium ion transmembrane transport	12	1.192842942	0.052293915	"O88427, O94759, P79134, Q9H1D0, P11881, P70227, Q91YD4, Q8CFG6, Q24498, Q9NY47, Q6PHS9, Q16720"	896	101	14229	1.886801627	1	0.875816579	62.12699754
GOTERM_BP_DIRECT	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	37	3.677932406	0.052473441	"Q7KRY7, Q9VGZ5, Q9VI93, P54254, Q8C854, A2VDZ3, Q6XP49, O54963, Q9R172, O14867, P51610, Q1HE26, P15330, Q04724, Q3UHC7, Q8N5D0, Q6PD62, Q96EB6, Q80U96, Q8TAQ2, P24392, Q9UNS1, P25490, P21783, Q9BQ70, Q3TKT4, P56273, P13055, Q15911, Q8BM75, O57429, Q13485, A4UTP7, P14099, P15066, Q02395, Q9Y4B6"	896	433	14229	1.357001093	1	0.873499559	62.2564787
GOTERM_BP_DIRECT	GO:0006807	nitrogen compound metabolic process	5	0.497017893	0.052941831	"Q8BM75, Q12680, Q12965, E2R9X2, Q7Z3E1"	896	23	14229	3.452300078	1	0.87267735	62.59233509
GOTERM_BP_DIRECT	GO:0048675	axon extension	5	0.497017893	0.052941831	"B0FYY4, P20241, Q23356, Q8MQW8, O15943"	896	23	14229	3.452300078	1	0.87267735	62.59233509
GOTERM_BP_DIRECT	GO:0071333	cellular response to glucose stimulus	6	0.596421471	0.053450605	"Q9UL36, P54098, Q3SZZ2, P04937, Q9Z1N9, Q07157"	896	33	14229	2.887378247	1	0.872075432	62.95394781
GOTERM_BP_DIRECT	GO:0030155	regulation of cell adhesion	6	0.596421471	0.053450605	"G3V9H8, Q61483, Q15438, O14974, Q00174, Q9DBR7"	896	33	14229	2.887378247	1	0.872075432	62.95394781
GOTERM_BP_DIRECT	GO:0070509	calcium ion import	4	0.397614314	0.053642353	"O88427, O70589, P79134, O14936"	896	14	14229	4.537308673	1	0.869883911	63.08937505
GOTERM_BP_DIRECT	GO:0042787	protein ubiquitination involved in ubiquitin-dependent protein catabolic process	16	1.590457256	0.055449901	"Q5PQN1, Q5T4S7, P25867, A2AN08, Q7Z6Z7, Q9LYL9, Q8IYU2, E7F6F9, E0CZ16, Q80TP3, Q5SWK7, Q9U489, Q805F9, G5E870, F1LZ52, O95714"	896	152	14229	1.671640038	1	0.875720125	64.34322186
GOTERM_BP_DIRECT	GO:0051291	protein heterooligomerization	8	0.795228628	0.055697213	"Q9Z136, P35570, Q8CGS4, P70227, Q13489, O88382, Q96RQ3, Q3UUJ4"	896	55	14229	2.309902597	1	0.873868858	64.5116128
GOTERM_BP_DIRECT	GO:0050821	protein stabilization	11	1.093439364	0.055816481	"F1MH24, Q6ZWJ1, Q9Z136, Q5ZJK8, O94966, O57429, Q9BXJ9, P21333, Q01484, P51610, D3Z902"	896	90	14229	1.940959821	1	0.871412529	64.59255145
GOTERM_BP_DIRECT	GO:0006281	DNA repair	29	2.882703777	0.056226894	"O14867, Q9NZ71, Q9BQI6, D2I1E3, Q80TP3, F1R2X6, P27641, Q9CR14, Q8K4Q6, Q805F9, P42346, G5E870, Q9CU62, Q96EB6, Q80YV3, Q864U1, Q3U1J1, Q5FWF4, P24941, Q9QXE2, A2AKX3, Q13535, Q800K6, Q8BYC6, Q9UPV0, P97679, A8VU90, Q6P9P0, Q8IRG6"	896	325	14229	1.417036401	1	0.870385131	64.86974014
GOTERM_BP_DIRECT	GO:0050808	synapse organization	6	0.596421471	0.059560271	"Q9Y4I1, Q5PYH5, Q9Z136, O75096, P20241, Q8VI56"	896	34	14229	2.802455357	1	0.882785569	67.04633689
GOTERM_BP_DIRECT	GO:0016925	protein sumoylation	8	0.795228628	0.060361679	"Q6P7W0, P37198, O60216, Q8WVM7, Q9NRG9, Q28DS0, O95714, Q96SB8"	896	56	14229	2.268654337	1	0.883441494	67.55029662
GOTERM_BP_DIRECT	GO:0031648	protein destabilization	5	0.497017893	0.060490261	"Q96EB6, Q810L3, P24392, Q3SZZ2, D3Z902"	896	24	14229	3.308454241	1	0.88121202	67.6304733
GOTERM_BP_DIRECT	GO:0034260	negative regulation of GTPase activity	5	0.497017893	0.060490261	"Q5S007, Q3UHC7, Q92932, Q8VD72, O75912"	896	24	14229	3.308454241	1	0.88121202	67.6304733
GOTERM_BP_DIRECT	GO:0031987	locomotion involved in locomotory behavior	4	0.397614314	0.064018085	"Q9Y4I1, Q02645, P29503, Q00174"	896	15	14229	4.234821429	1	0.892933878	69.75861966
GOTERM_BP_DIRECT	GO:0007283	spermatogenesis	22	2.186878728	0.066021611	"Q96EB6, Q2IA00, Q8TB22, Q5PQN1, Q13489, Q9R0A3, P25490, Q9BXT6, A2AAE1, Q1HE26, P37198, A2AKX3, Q13485, Q8CHB8, P97679, Q9R095, A9CPT4, P08941, Q99MU5, O95714, P13808, Q8BMD2"	896	235	14229	1.486692629	1	0.897907257	70.90766333
GOTERM_BP_DIRECT	GO:0070936	protein K48-linked ubiquitination	6	0.596421471	0.06605042	"E7F6F9, P21580, E0CZ16, F1LZ52, Q8IYU2, P58283"	896	35	14229	2.722385204	1	0.895505198	70.92388094
GOTERM_BP_DIRECT	GO:0032956	regulation of actin cytoskeleton organization	6	0.596421471	0.06605042	"O35161, Q9Z136, P14925, P28867, P42346, Q8N392"	896	35	14229	2.722385204	1	0.895505198	70.92388094
GOTERM_BP_DIRECT	GO:0051297	centrosome organization	6	0.596421471	0.06605042	"Q02645, Q8CJ40, Q9R0L6, Q5TZA2, O14974, Q9DBR7"	896	35	14229	2.722385204	1	0.895505198	70.92388094
GOTERM_BP_DIRECT	GO:0044268	multicellular organismal protein metabolic process	3	0.298210736	0.06718522	"Q28559, Q9U489, P11029"	896	7	14229	6.80596301	1	0.897162569	71.55594224
GOTERM_BP_DIRECT	GO:0001832	blastocyst growth	3	0.298210736	0.06718522	"Q6PD62, Q3TKT4, Q6P4S8"	896	7	14229	6.80596301	1	0.897162569	71.55594224
GOTERM_BP_DIRECT	GO:0034329	cell junction assembly	3	0.298210736	0.06718522	"Q14315, Q7Z4I7, P21333"	896	7	14229	6.80596301	1	0.897162569	71.55594224
GOTERM_BP_DIRECT	GO:0007161	calcium-independent cell-matrix adhesion	3	0.298210736	0.06718522	"B0FYY4, P07589, P04937"	896	7	14229	6.80596301	1	0.897162569	71.55594224
GOTERM_BP_DIRECT	GO:0045945	positive regulation of transcription from RNA polymerase III promoter	3	0.298210736	0.06718522	"E9Q286, P42346, Q8K4Q0"	896	7	14229	6.80596301	1	0.897162569	71.55594224
GOTERM_BP_DIRECT	GO:0016321	female meiosis chromosome segregation	3	0.298210736	0.06718522	"Q8AYG3, P97679, Q00174"	896	7	14229	6.80596301	1	0.897162569	71.55594224
GOTERM_BP_DIRECT	GO:0007015	actin filament organization	8	0.795228628	0.070388618	"P12814, Q5PYH5, Q5VZK9, Q9BX66, Q3UIA2, Q8VCX6, Q14517, Q99N37"	896	58	14229	2.190424877	1	0.905791721	73.27087444
GOTERM_BP_DIRECT	GO:0006816	calcium ion transport	11	1.093439364	0.074896684	"O88427, O94759, Q8C261, P79134, Q9H1D0, P11881, P70227, Q91YD4, Q8CFG6, Q24498, Q6PHS9"	896	95	14229	1.838804041	1	0.917388228	75.51947862
GOTERM_BP_DIRECT	GO:0030866	cortical actin cytoskeleton organization	4	0.397614314	0.07523878	"Q5PYH5, Q9Y490, Q9WV92, Q8K4K5"	896	16	14229	3.970145089	1	0.916247079	75.68260836
GOTERM_BP_DIRECT	GO:0035307	positive regulation of protein dephosphorylation	4	0.397614314	0.07523878	"P17439, Q92797, P28867, A7E300"	896	16	14229	3.970145089	1	0.916247079	75.68260836
GOTERM_BP_DIRECT	GO:0009755	hormone-mediated signaling pathway	4	0.397614314	0.07523878	"Q9VCY8, P37198, Q90687, O42101"	896	16	14229	3.970145089	1	0.916247079	75.68260836
GOTERM_BP_DIRECT	GO:0046676	negative regulation of insulin secretion	5	0.497017893	0.077187817	"P35570, Q90687, O54963, Q63421, Q8K4Q0"	896	26	14229	3.053957761	1	0.919624802	76.5925983
GOTERM_BP_DIRECT	GO:0001736	establishment of planar polarity	5	0.497017893	0.077187817	"Q99323, O35161, Q8CE72, Q2PZL6, Q8VD72"	896	26	14229	3.053957761	1	0.919624802	76.5925983
GOTERM_BP_DIRECT	GO:0045444	fat cell differentiation	7	0.69582505	0.078907644	"Q8BM75, E2R9X2, A6QNT4, Q3V3N7, Q8VD72, A2AAE1, Q61909"	896	48	14229	2.315917969	1	0.922214304	77.36876394
GOTERM_BP_DIRECT	GO:0048812	neuron projection morphogenesis	7	0.69582505	0.078907644	"P20241, Q9WV92, Q5S007, Q3UHC7, Q23356, A6H7G2, P11532"	896	48	14229	2.315917969	1	0.922214304	77.36876394
GOTERM_BP_DIRECT	GO:0051028	mRNA transport	8	0.795228628	0.081348491	"Q80U96, Q7KZ85, Q8VE80, O60318, Q5CZI8, Q8UVD9, Q6NZF1, Q8CJF7"	896	60	14229	2.117410714	1	0.926475712	78.42868604
GOTERM_BP_DIRECT	GO:0000082	G1/S transition of mitotic cell cycle	7	0.69582505	0.085386112	"B0FYY4, E1BJS7, E7F6T8, O75419, Q3T0M7, Q13415, P24941"	896	49	14229	2.268654337	1	0.934041202	80.07972809
GOTERM_BP_DIRECT	GO:0060613	fat pad development	3	0.298210736	0.085934837	"Q8BM75, E2R9X2, Q5R5L7"	896	8	14229	5.955217634	1	0.933491974	80.29466715
GOTERM_BP_DIRECT	GO:0097178	ruffle assembly	3	0.298210736	0.085934837	"D3ZSI8, A6H7G2, Q96DR7"	896	8	14229	5.955217634	1	0.933491974	80.29466715
GOTERM_BP_DIRECT	GO:0033700	phospholipid efflux	3	0.298210736	0.085934837	"Q8CG09, Q86UK0, P45844"	896	8	14229	5.955217634	1	0.933491974	80.29466715
GOTERM_BP_DIRECT	GO:0006264	mitochondrial DNA replication	3	0.298210736	0.085934837	"P54098, Q96LW4, Q9R088"	896	8	14229	5.955217634	1	0.933491974	80.29466715
GOTERM_BP_DIRECT	GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	3	0.298210736	0.085934837	"P21580, Q66H62, Q13489"	896	8	14229	5.955217634	1	0.933491974	80.29466715
GOTERM_BP_DIRECT	GO:0006107	oxaloacetate metabolic process	3	0.298210736	0.085934837	"Q5ZME2, Q91V92, P42229"	896	8	14229	5.955217634	1	0.933491974	80.29466715
GOTERM_BP_DIRECT	GO:0009083	branched-chain amino acid catabolic process	3	0.298210736	0.085934837	"P21839, A5A6H9, Q96RQ3"	896	8	14229	5.955217634	1	0.933491974	80.29466715
GOTERM_BP_DIRECT	GO:0006820	anion transport	3	0.298210736	0.085934837	"Q9WU81, P13808, Q9NRA2"	896	8	14229	5.955217634	1	0.933491974	80.29466715
GOTERM_BP_DIRECT	GO:2000394	positive regulation of lamellipodium morphogenesis	3	0.298210736	0.085934837	"O55043, Q9ES28, Q14155"	896	8	14229	5.955217634	1	0.933491974	80.29466715
GOTERM_BP_DIRECT	GO:0050708	regulation of protein secretion	3	0.298210736	0.085934837	"P14925, Q61712, Q8K4K5"	896	8	14229	5.955217634	1	0.933491974	80.29466715
GOTERM_BP_DIRECT	GO:0046622	positive regulation of organ growth	3	0.298210736	0.085934837	"Q8CFG6, Q9NY47, Q6PHS9"	896	8	14229	5.955217634	1	0.933491974	80.29466715
GOTERM_BP_DIRECT	GO:0007044	cell-substrate junction assembly	3	0.298210736	0.085934837	"Q9Y490, P07589, P04937"	896	8	14229	5.955217634	1	0.933491974	80.29466715
GOTERM_BP_DIRECT	GO:0006378	mRNA polyadenylation	5	0.497017893	0.086312277	"O46102, Q7T3C6, Q92797, Q9BWT3, Q5ZJL4"	896	27	14229	2.940848214	1	0.932572981	80.4412391
GOTERM_BP_DIRECT	GO:0001822	kidney development	9	0.894632207	0.08699201	"Q8CE72, Q9Z136, O75096, Q8BM75, E2R9X2, Q7Z3E1, Q8VI56, Q6N021, Q2PZL6"	896	73	14229	1.95787977	1	0.932325672	80.70260668
GOTERM_BP_DIRECT	GO:0051571	positive regulation of histone H3-K4 methylation	4	0.397614314	0.087257626	"Q1HE26, Q864U1, Q13485, Q6PD62"	896	17	14229	3.736607143	1	0.931173805	80.80384068
GOTERM_BP_DIRECT	GO:0006623	protein targeting to vacuole	4	0.397614314	0.087257626	"Q5H8C4, Q5KU39, Q5THJ4, P49754"	896	17	14229	3.736607143	1	0.931173805	80.80384068
GOTERM_BP_DIRECT	GO:0001701	in utero embryonic development	14	1.391650099	0.094151512	"Q80SY4, E9Q7X6, Q6NXT6, Q61483, A2ASS6, O35598, Q15750, Q3TKT4, Q1HE26, B0FYY4, Q12965, O70244, Q13485, Q8N5D0"	896	138	14229	1.61107337	1	0.943375295	83.26240337
GOTERM_BP_DIRECT	GO:0015031	protein transport	37	3.677932406	0.095537117	"Q5H8C4, Q9UGM3, Q5KU39, Q9ULV0, Q8CGS4, Q7Z3U7, Q8VD72, Q5JWR5, Q80TY5, Q6NWF4, D3ZTX0, Q2NKV8, Q9EST3, Q6P3S1, Q9R1R2, Q54V47, P53622, Q8CJF7, P42566, O75382, Q6GQ73, Q6DFF6, Q86VQ0, Q9H1K0, Q9NZ09, Q9P2N4, P97412, Q32KV6, O35382, Q9EQW7, O70244, Q5F3X8, Q6NUA7, Q62824, Q9D8L5, Q9NRG9, Q91Y25"	896	457	14229	1.285736265	1	0.94435496	83.71921881
GOTERM_BP_DIRECT	GO:0030036	actin cytoskeleton organization	10	0.994035785	0.095736033	"Q92556, P22105, Q9UPY6, Q4R4I6, Q9DDA9, Q9WVE8, Q01518, Q27J81, Q9UQ03, Q6DN90"	896	87	14229	1.825354064	1	0.943217638	83.78382363
GOTERM_BP_DIRECT	GO:0018107	peptidyl-threonine phosphorylation	5	0.497017893	0.095933292	"Q23551, P27708, P28867, Q5S007, P42346"	896	28	14229	2.835817921	1	0.942075465	83.84765121
GOTERM_BP_DIRECT	GO:0034976	response to endoplasmic reticulum stress	7	0.69582505	0.09919107	"P13667, O94966, Q9BZQ8, Q91W90, Q3SZZ2, M9NDE3, Q9TZM3"	896	51	14229	2.1796875	1	0.946281505	84.8680582
GOTERM_BP_DIRECT	GO:0035556	intracellular signal transduction	26	2.584493042	0.099575518	"P10688, Q63406, Q15811, Q5VT25, Q38997, Q08462, Q1HE26, P42680, Q9UEE5, Q5S007, O75140, P28867, O75912, Q9Z1N9, O08560, Q12829, O55043, P16591, Q9JM52, Q9JJX8, Q14155, Q13485, Q9ES28, P18293, B1WAP7, O14544"	896	303	14229	1.362690064	1	0.945509706	84.98437543
